4001.49232,0.01911
3999.56389,0.02294
3997.63546,0.01764
3995.70703,0.01233
3993.77860,0.00965
3991.85017,0.00440
3989.92174,0.00000
3987.99331,0.00199
3986.06488,0.00912
3984.13645,0.01664
3982.20802,0.01610
3980.27959,0.00706
3978.35116,0.00096
3976.42273,0.00312
3974.49430,0.00900
3972.56587,0.01445
3970.63744,0.01899
3968.70901,0.01924
3966.78058,0.01338
3964.85215,0.00793
3962.92372,0.00568
3960.99529,0.00627
3959.06686,0.01130
3957.13843,0.01564
3955.21000,0.01493
3953.28157,0.01830
3951.35314,0.02970
3949.42471,0.03837
3947.49628,0.03466
3945.56785,0.02765
3943.63942,0.03131
3941.71099,0.03622
3939.78256,0.02553
3937.85413,0.00998
3935.92570,0.00614
3933.99727,0.01886
3932.06884,0.03513
3930.14041,0.03501
3928.21198,0.02724
3926.28355,0.03025
3924.35512,0.04312
3922.42669,0.04658
3920.49826,0.03649
3918.56982,0.02863
3916.64139,0.02656
3914.71296,0.02341
3912.78453,0.02068
3910.85610,0.02106
3908.92767,0.02339
3906.99924,0.03121
3905.07081,0.05232
3903.14238,0.07788
3901.21395,0.07596
3899.28552,0.05585
3897.35709,0.03865
3895.42866,0.02212
3893.50023,0.01031
3891.57180,0.01573
3889.64337,0.03139
3887.71494,0.03843
3885.78651,0.04189
3883.85808,0.04384
3881.92965,0.04115
3880.00122,0.03494
3878.07279,0.01961
3876.14436,0.00645
3874.21593,0.01627
3872.28750,0.04880
3870.35907,0.06627
3868.43064,0.04396
3866.50221,0.01676
3864.57378,0.00900
3862.64535,0.01494
3860.71692,0.01812
3858.78849,0.01984
3856.86006,0.02540
3854.93163,0.04127
3853.00320,0.07954
3851.07477,0.09237
3849.14634,0.06836
3847.21791,0.04542
3845.28948,0.03663
3843.36105,0.04293
3841.43262,0.05251
3839.50419,0.05004
3837.57576,0.03931
3835.64733,0.04096
3833.71890,0.04996
3831.79047,0.04570
3829.86204,0.03083
3827.93361,0.02296
3826.00518,0.02387
3824.07675,0.03095
3822.14832,0.05394
3820.21989,0.08082
3818.29146,0.06599
3816.36303,0.04313
3814.43460,0.03075
3812.50617,0.02197
3810.57774,0.02068
3808.64931,0.02703
3806.72088,0.03594
3804.79245,0.04336
3802.86402,0.05167
3800.93559,0.05401
3799.00716,0.03710
3797.07873,0.02250
3795.15030,0.01501
3793.22187,0.00624
3791.29344,0.00000
3789.36501,0.00223
3787.43658,0.01639
3785.50815,0.03859
3783.57972,0.04895
3781.65129,0.04057
3779.72286,0.03168
3777.79443,0.02958
3775.86600,0.02787
3773.93757,0.02593
3772.00914,0.02574
3770.08071,0.02997
3768.15228,0.03416
3766.22385,0.03260
3764.29542,0.02829
3762.36699,0.02476
3760.43856,0.02595
3758.51013,0.03263
3756.58170,0.03630
