4001.49232,0.01009
3999.56389,0.01383
3997.63546,0.01242
3995.70703,0.00679
3993.77860,0.00154
3991.85017,0.00035
3989.92174,0.00232
3987.99331,0.00473
3986.06488,0.00650
3984.13645,0.00737
3982.20802,0.00660
3980.27959,0.00386
3978.35116,0.00100
3976.42273,0.00155
3974.49430,0.00516
3972.56587,0.00629
3970.63744,0.00289
3968.70901,0.00000
3966.78058,0.00042
3964.85215,0.00123
3962.92372,0.00161
3960.99529,0.00358
3959.06686,0.00608
3957.13843,0.00708
3955.21000,0.00748
3953.28157,0.00812
3951.35314,0.00794
3949.42471,0.00680
3947.49628,0.00561
3945.56785,0.00473
3943.63942,0.00574
3941.71099,0.00862
3939.78256,0.00988
3937.85413,0.00855
3935.92570,0.00632
3933.99727,0.00491
3932.06884,0.00608
3930.14041,0.00849
3928.21198,0.00824
3926.28355,0.00560
3924.35512,0.00331
3922.42669,0.00164
3920.49826,0.00089
3918.56982,0.00316
3916.64139,0.00719
3914.71296,0.00943
3912.78453,0.00996
3910.85610,0.00940
3908.92767,0.00664
3906.99924,0.00338
3905.07081,0.00529
3903.14238,0.01315
3901.21395,0.01852
3899.28552,0.01880
3897.35709,0.01668
3895.42866,0.01247
3893.50023,0.00830
3891.57180,0.00829
3889.64337,0.01008
3887.71494,0.00822
3885.78651,0.00534
3883.85808,0.00437
3881.92965,0.00393
3880.00122,0.00633
3878.07279,0.01022
3876.14436,0.00951
3874.21593,0.00455
3872.28750,0.00110
3870.35907,0.00421
3868.43064,0.01206
3866.50221,0.01637
3864.57378,0.01658
3862.64535,0.01803
3860.71692,0.01923
3858.78849,0.01694
3856.86006,0.01357
3854.93163,0.01545
3853.00320,0.02550
3851.07477,0.03161
3849.14634,0.02731
3847.21791,0.02174
3845.28948,0.01999
3843.36105,0.02001
3841.43262,0.01866
3839.50419,0.01720
3837.57576,0.01760
3835.64733,0.01733
3833.71890,0.01830
3831.79047,0.02192
3829.86204,0.02220
3827.93361,0.01625
3826.00518,0.00889
3824.07675,0.00380
3822.14832,0.00094
3820.21989,0.00111
3818.29146,0.00356
3816.36303,0.00766
3814.43460,0.01198
3812.50617,0.01374
3810.57774,0.01404
3808.64931,0.01552
3806.72088,0.01909
3804.79245,0.02171
3802.86402,0.02249
3800.93559,0.02373
3799.00716,0.02231
3797.07873,0.01816
3795.15030,0.01573
3793.22187,0.01499
3791.29344,0.01562
3789.36501,0.01804
3787.43658,0.01947
3785.50815,0.01812
3783.57972,0.01674
3781.65129,0.01814
3779.72286,0.02297
