4001.49232,0.00026
3999.56389,-0.00020
3997.63546,-0.00046
3995.70703,0.00002
3993.77860,0.00082
3991.85017,0.00111
3989.92174,0.00080
3987.99331,0.00035
3986.06488,0.00021
3984.13645,0.00051
3982.20802,0.00084
3980.27959,0.00070
3978.35116,0.00024
3976.42273,-0.00004
3974.49430,-0.00013
3972.56587,-0.00009
3970.63744,0.00015
3968.70901,0.00054
3966.78058,0.00083
3964.85215,0.00074
3962.92372,0.00034
3960.99529,-0.00001
3959.06686,0.00000
3957.13843,0.00026
3955.21000,0.00058
3953.28157,0.00096
3951.35314,0.00114
3949.42471,0.00084
3947.49628,0.00047
3945.56785,0.00041
3943.63942,0.00031
3941.71099,-0.00011
3939.78256,-0.00049
3937.85413,-0.00040
3935.92570,0.00007
3933.99727,0.00047
3932.06884,0.00044
3930.14041,0.00013
3928.21198,-0.00013
3926.28355,-0.00022
3924.35512,-0.00004
3922.42669,0.00056
3920.49826,0.00115
3918.56982,0.00117
3916.64139,0.00066
3914.71296,0.00018
3912.78453,0.00000
3910.85610,0.00017
3908.92767,0.00060
3906.99924,0.00091
3905.07081,0.00101
3903.14238,0.00135
3901.21395,0.00172
3899.28552,0.00141
3897.35709,0.00075
3895.42866,0.00052
3893.50023,0.00090
3891.57180,0.00147
3889.64337,0.00193
3887.71494,0.00242
3885.78651,0.00292
3883.85808,0.00327
3881.92965,0.00345
3880.00122,0.00327
3878.07279,0.00272
3876.14436,0.00222
3874.21593,0.00189
3872.28750,0.00180
3870.35907,0.00210
3868.43064,0.00230
3866.50221,0.00172
3864.57378,0.00081
3862.64535,0.00057
3860.71692,0.00119
3858.78849,0.00245
3856.86006,0.00385
3854.93163,0.00381
3853.00320,0.00164
3851.07477,0.00039
3849.14634,0.00104
3847.21791,0.00175
3845.28948,0.00152
3843.36105,0.00058
3841.43262,-0.00022
3839.50419,-0.00001
3837.57576,0.00098
3835.64733,0.00151
3833.71890,0.00140
3831.79047,0.00116
3829.86204,0.00095
3827.93361,0.00078
3826.00518,0.00086
3824.07675,0.00110
3822.14832,0.00083
3820.21989,0.00011
3818.29146,0.00000
3816.36303,0.00071
3814.43460,0.00174
3812.50617,0.00244
3810.57774,0.00242
3808.64931,0.00171
3806.72088,0.00097
3804.79245,0.00082
3802.86402,0.00088
3800.93559,0.00064
3799.00716,0.00045
3797.07873,0.00071
3795.15030,0.00116
3793.22187,0.00132
3791.29344,0.00117
3789.36501,0.00102
3787.43658,0.00112
3785.50815,0.00131
3783.57972,0.00136
3781.65129,0.00123
3779.72286,0.00085
3777.79443,0.00035
3775.86600,0.00006
3773.93757,0.00016
3772.00914,0.00054
3770.08071,0.00098
3768.15228,0.00128
3766.22385,0.00119
3764.29542,0.00086
3762.36699,0.00089
3760.43856,0.00151
3758.51013,0.00232
3756.58170,0.00289
3754.65327,0.00305
3752.72484,0.00251
3750.79641,0.00146
3748.86798,0.00106
3746.93955,0.00165
3745.01112,0.00277
3743.08269,0.00338
3741.15426,0.00313
3739.22583,0.00229
3737.29740,0.00097
3735.36897,-0.00005
3733.44054,0.00030
3731.51211,0.00136
3729.58368,0.00197
3727.65525,0.00207
3725.72682,0.00203
3723.79839,0.00202
3721.86996,0.00188
3719.94153,0.00167
3718.01310,0.00169
3716.08467,0.00186
3714.15624,0.00173
3712.22781,0.00127
3710.29938,0.00102
3708.37095,0.00102
3706.44252,0.00086
